" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la vivienda adecuada                                                                    , Violaciones al derecho a la vivienda adecuada en términos de políticas públicas                                                                                               ," Falta de establecimiento de políticas públicas que respeten, protejan y garanticen el derecho a la vivienda adecuada"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la vivienda adecuada                                                                    , Negación de escrituras de vivienda                                                                                                                                            ,
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la vivienda adecuada                                                                    , Desalojos forzosos o ilegales                                                                                                                                                 ,
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la alimentación adecuada                                                                , Violaciones al derecho a la alimentación adecuada en términos de resoluciones judiciales                                                                                      , Caso específico de no realización del derecho a la alimentación adecuada en términos de resoluciones judiciales
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la alimentación adecuada                                                                , Violaciones al derecho a la alimentación adecuada en términos de resoluciones judiciales                                                                                      ," Falta de cumplimiento de resoluciones judiciales que respeten, protejan y garanticen el derecho a la alimentación adecuada"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la alimentación adecuada                                                                , Violaciones al derecho a la alimentación adecuada en términos de resoluciones judiciales                                                                                      ," Adopción de resoluciones judiciales regresivas en el respeto, protección y garantía del derecho a la alimentación adecuada"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la alimentación adecuada                                                                , Violaciones al derecho a la alimentación adecuada en términos de resoluciones judiciales                                                                                      ," Falta de adopción de resoluciones judiciales que respeten, protejan y garanticen el derecho a la alimentación adecuada"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la alimentación adecuada                                                                , Violaciones al derecho a la alimentación adecuada en términos de legislación                                                                                                  , Caso específico de no realización del derecho a la alimentación adecuada en términos de legislación
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la alimentación adecuada                                                                , Violaciones al derecho a la alimentación adecuada en términos de legislación                                                                                                  ," Falta de cumplimiento de la legislación que respete, proteja y garantice el derecho a la alimentación adecuada"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la alimentación adecuada                                                                , Violaciones al derecho a la alimentación adecuada en términos de legislación                                                                                                  ," Adopción de  legislación regresiva en la protección, respeto y garantía del derecho a la alimentación adecuada"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la alimentación adecuada                                                                , Violaciones al derecho a la alimentación adecuada en términos de legislación                                                                                                  ," Falta de adopción de legislación que respete, proteja y garantice el derecho a la alimentación adecuada"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la alimentación adecuada                                                                , Violaciones al derecho a la alimentación adecuada en términos de políticas públicas                                                                                           , Caso específico de no realización del derecho a la alimentación adecuada en términos de políticas públicas
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la alimentación adecuada                                                                , Violaciones al derecho a la alimentación adecuada en términos de políticas públicas                                                                                           ," Falta de implementación de políticas públicas que respeten, protejan y garanticen el derecho a la alimentación adecuada"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la alimentación adecuada                                                                , Violaciones al derecho a la alimentación adecuada en términos de políticas públicas                                                                                           ," Establecimiento de políticas públicas regresivas en cuanto al respeto, protección y garantía del derecho a la alimentación adecuada"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la alimentación adecuada                                                                , Violaciones al derecho a la alimentación adecuada en términos de políticas públicas                                                                                           ," Falta de establecimiento de políticas públicas que respeten, protejan y garanticen el derecho a la alimentación adecuada"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho al trabajo                                                                                , Falta de oportunidades de empleo                                                                                                                                              ,
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho al trabajo                                                                                , Violaciones al derecho al trabajo en términos de resoluciones judiciales                                                                                                      ," Falta de cumplimiento de resoluciones judiciales que respeten, protejan y garanticen el derecho al trabajo"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho al trabajo                                                                                , Violaciones al derecho al trabajo en términos de resoluciones judiciales                                                                                                      , Caso específico de no realización del derecho al trabajo en términos de resoluciones judiciales
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho al trabajo                                                                                , Violaciones al derecho al trabajo en términos de resoluciones judiciales                                                                                                      ," Adopción de resoluciones judiciales regresivas en el respeto, protección y garantía del derecho al trabajo"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho al trabajo                                                                                , Violaciones al derecho al trabajo en términos de resoluciones judiciales                                                                                                      ," Falta de adopción de resoluciones judiciales que respeten, protejan y garanticen el derecho al trabajo"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho al trabajo                                                                                , Violaciones al derecho al trabajo en términos de legislación                                                                                                                  ," Adopción de  legislación regresiva en la protección, respeto y garantía del derecho al trabajo"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho al trabajo                                                                                , Violaciones al derecho al trabajo en términos de legislación                                                                                                                  , Caso específico de no realización del derecho al trabajo en términos de legislación
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho al trabajo                                                                                , Violaciones al derecho al trabajo en términos de legislación                                                                                                                  ," Falta de cumplimiento de la legislación que respete, proteja y garantice el derecho al trabajo"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho al trabajo                                                                                , Violaciones al derecho al trabajo en términos de legislación                                                                                                                  ," Falta de adopción de legislación que respete, proteja y garantice el derecho al trabajo"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho al trabajo                                                                                , Violaciones al derecho al trabajo en términos de políticas públicas                                                                                                           ," Establecimiento de políticas públicas regresivas en cuanto al respeto, protección y garantía del derecho al trabajo"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho al trabajo                                                                                , Violaciones al derecho al trabajo en términos de políticas públicas                                                                                                           , Caso específico de no realización del derecho al trabajo en términos de políticas públicas
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho al trabajo                                                                                , Violaciones al derecho al trabajo en términos de políticas públicas                                                                                                           ," Falta de implementación de políticas públicas que respeten, protejan y garanticen el derecho al trabajo"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho al trabajo                                                                                , Violaciones al derecho al trabajo en términos de políticas públicas                                                                                                           ," Falta de establecimiento de políticas públicas que respeten, protejan y garanticen el derecho al trabajo"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la salud                                                                                , Violaciones al derecho a la salud en términos de resoluciones judiciales                                                                                                      , Caso específico de no realización del derecho a la salud en términos de resoluciones judiciales
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la salud                                                                                , Violaciones al derecho a la salud en términos de resoluciones judiciales                                                                                                      ," Falta de cumplimiento de resoluciones judiciales que respeten, protejan y garanticen el derecho a la salud"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la salud                                                                                , Violaciones al derecho a la salud en términos de resoluciones judiciales                                                                                                      ," Adopción de resoluciones judiciales regresivas en el respeto, protección y garantía del derecho a la salud"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la salud                                                                                , Violaciones al derecho a la salud en términos de resoluciones judiciales                                                                                                      ," Falta de adopción de resoluciones judiciales que respeten, protejan y garanticen el derecho a la salud"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la salud                                                                                , Violaciones al derecho a la salud en términos de legislación                                                                                                                  , Caso específico de no realización del derecho a la salud en términos de legislación
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la salud                                                                                , Violaciones al derecho a la salud en términos de legislación                                                                                                                  ," Falta de cumplimiento de la legislación que respete, proteja y garantice el derecho a la salud"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la salud                                                                                , Violaciones al derecho a la salud en términos de legislación                                                                                                                  ," Adopción de  legislación regresiva en la protección, respeto y garantía del derecho a la salud"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la salud                                                                                , Violaciones al derecho a la salud en términos de legislación                                                                                                                  ," Falta de adopción de legislación que respete, proteja y garantice el derecho a la salud"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la salud                                                                                , Violaciones al derecho a la salud en términos de políticas públicas                                                                                                           , Caso específico de no realización del derecho a la salud en términos de políticas públicas
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la salud                                                                                , Violaciones al derecho a la salud en términos de políticas públicas                                                                                                           ," Falta de implementación de políticas públicas que respeten, protejan y garanticen el derecho a la salud"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la salud                                                                                , Violaciones al derecho a la salud en términos de políticas públicas                                                                                                           ," Establecimiento de políticas públicas regresivas en cuanto al respeto, protección y garantía del derecho a la salud"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la salud                                                                                , Violaciones al derecho a la salud en términos de políticas públicas                                                                                                           ," Falta de establecimiento de políticas públicas que respeten, protejan y garanticen el derecho a la salud"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la salud                                                                                , Negación del tratamiento adecuado                                                                                                                                             ,
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la salud                                                                                , Atención primaria de salud no proporcionada a comunidades específicas                                                                                                         ,
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la salud                                                                                , Negación de subsidio a los servicios para personas que no pueden pagar la atención primaria a la salud                                                                        ,
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la salud                                                                                , Costos prohibitivos de la atención médica                                                                                                                                     ,
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la salud                                                                                , Violaciones al derecho al consentimiento informado en tratamientos médicos                                                                                                    ,
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la salud                                                                                , Violaciones al derecho a la salud sexual y reproductiva                                                                                                                       , Violaciones al derecho a los servicios de salud sexual y reproductiva
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la salud                                                                                , Violaciones al derecho a la salud sexual y reproductiva                                                                                                                       , Violaciones al derecho a planificar libremente los hijos que se desea tener
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la salud                                                                                , Violaciones al derecho a la salud sexual y reproductiva                                                                                                                       , Violaciones al derecho a la interrupción del embarazo en casos permitidos por la ley
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la salud                                                                                , Violaciones al derecho a la salud sexual y reproductiva                                                                                                                       , Violaciones al derecho a no ser objeto de aborto forzado
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la salud                                                                                , Violaciones al derecho a la salud sexual y reproductiva                                                                                                                       , Violaciones al derecho a no ser objeto de esterilización sin consentimiento informado
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la educación                                                                            , Violaciones al derecho a la educación en términos de resoluciones judiciales                                                                                                  , Caso específico de no realización del derecho a la educación en términos de resoluciones judiciales
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la educación                                                                            , Violaciones al derecho a la educación en términos de resoluciones judiciales                                                                                                  ," Falta de cumplimiento de resoluciones judiciales que respeten, protejan y garanticen el derecho a la educación"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la educación                                                                            , Violaciones al derecho a la educación en términos de resoluciones judiciales                                                                                                  ," Adopción de resoluciones judiciales regresivas en el respeto, protección y garantía del derecho a la educación"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la educación                                                                            , Violaciones al derecho a la educación en términos de resoluciones judiciales                                                                                                  ," Falta de adopción de resoluciones judiciales que respeten, protejan y garanticen el derecho a la educación"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la educación                                                                            , Violaciones al derecho a la educación en términos de legislación                                                                                                              , Caso específico de no realización del derecho a la educación en términos de legislación
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la educación                                                                            , Violaciones al derecho a la educación en términos de legislación                                                                                                              ," Falta de cumplimiento de la legislación que respete, proteja y garantice el derecho a la educación"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la educación                                                                            , Violaciones al derecho a la educación en términos de legislación                                                                                                              ," Adopción de  legislación regresiva en la protección, respeto y garantía del derecho a la educación"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la educación                                                                            , Violaciones al derecho a la educación en términos de legislación                                                                                                              ," Falta de adopción de legislación que respete, proteja y garantice el derecho a la educación"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la educación                                                                            , Violaciones al derecho a la educación en términos de políticas públicas                                                                                                       ," Falta de establecimiento de políticas públicas que respeten, protejan y garanticen el derecho a la educación"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la educación                                                                            , Violaciones al derecho a la educación en términos de políticas públicas                                                                                                       , Caso específico de no realización del derecho a la educación en términos de políticas públicas
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la educación                                                                            , Violaciones al derecho a la educación en términos de políticas públicas                                                                                                       ," Falta de implementación de políticas públicas que respeten, protejan y garanticen el derecho a la educación"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la educación                                                                            , Violaciones al derecho a la educación en términos de políticas públicas                                                                                                       ," Establecimiento de políticas públicas regresivas en cuanto al respeto, protección y garantía del derecho a la educación"
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la educación                                                                            , Alto número de alumnos por maestro                                                                                                                                            ,
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la educación                                                                            , Ubicación de la escuela a gran distancia de la casa del o la estudiante                                                                                                       ,
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la educación                                                                            , Condiciones inadecuadas de escuelas y salones de clase                                                                                                                        ,
" Violaciones a los derechos económicos, sociales, culturales y ambientales ", Violaciones al derecho a la educación                                                                            , Cuotas escolares prohibitivas                                                                                                                                                 ,
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos a la resistencia                                                           , Violaciones al derecho de los pueblos a la resistencia en términos de resoluciones judiciales                                                                                 , Caso específico de no realización del derecho de los pueblos a la resistencia en términos de resoluciones judiciales
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos a la resistencia                                                           , Violaciones al derecho de los pueblos a la resistencia en términos de resoluciones judiciales                                                                                 ," Falta de cumplimiento de resoluciones judiciales que respeten, protejan y garanticen el derecho de los pueblos a la resistencia"
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos a la resistencia                                                           , Violaciones al derecho de los pueblos a la resistencia en términos de resoluciones judiciales                                                                                 ," Adopción de resoluciones judiciales regresivas en el respeto, protección y garantía del derecho de los pueblos a la resistencia"
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos a la resistencia                                                           , Violaciones al derecho de los pueblos a la resistencia en términos de resoluciones judiciales                                                                                 ," Falta de adopción de resoluciones judiciales que respeten, protejan y garanticen el derecho de los pueblos a la resistencia"
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos a la resistencia                                                           , Violaciones al derecho de los pueblos a la resistencia en términos de legislación                                                                                             , Caso específico de no realización del derecho de los pueblos a la resistencia en términos de legislación
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos a la resistencia                                                           , Violaciones al derecho de los pueblos a la resistencia en términos de legislación                                                                                             ," Falta de cumplimiento de la legislación que respete, proteja y garantice el derecho de los pueblos a la resistencia"
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos a la resistencia                                                           , Violaciones al derecho de los pueblos a la resistencia en términos de legislación                                                                                             ," Adopción de  legislación regresiva en la protección, respeto y garantía del derecho de los pueblos a la resistencia"
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos a la resistencia                                                           , Violaciones al derecho de los pueblos a la resistencia en términos de legislación                                                                                             ," Falta de adopción de legislación que respete, proteja y garantice el derecho de los pueblos a la resistencia"
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos a la resistencia                                                           , Violaciones al derecho de los pueblos a la resistencia en términos de políticas públicas                                                                                      , Caso específico de no realización del derecho de los pueblos a la resistencia en términos de políticas públicas
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos a la resistencia                                                           , Violaciones al derecho de los pueblos a la resistencia en términos de políticas públicas                                                                                      ," Falta de implementación de políticas públicas que respeten, protejan y garanticen el derecho de los pueblos a la resistencia"
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos a la resistencia                                                           , Violaciones al derecho de los pueblos a la resistencia en términos de políticas públicas                                                                                      ," Establecimiento de políticas públicas regresivas en cuanto al respeto, protección y garantía del derecho de los pueblos a la resistencia"
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos a la resistencia                                                           , Violaciones al derecho de los pueblos a la resistencia en términos de políticas públicas                                                                                      ," Falta de establecimiento de políticas públicas que respeten, protejan y garanticen el derecho de los pueblos a la resistencia"
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos al desarrollo                                                              , Violaciones al derecho de los pueblos al desarrollo en términos de resoluciones judiciales                                                                                    ," Falta de adopción de resoluciones judiciales que respeten, protejan y garanticen el derecho de los pueblos al desarrollo"
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos al desarrollo                                                              , Violaciones al derecho de los pueblos al desarrollo en términos de resoluciones judiciales                                                                                    , Caso específico de no realización del derecho de los pueblos al desarrollo en términos de resoluciones judiciales
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos al desarrollo                                                              , Violaciones al derecho de los pueblos al desarrollo en términos de resoluciones judiciales                                                                                    ," Falta de cumplimiento de resoluciones judiciales que respeten, protejan y garanticen el derecho de los pueblos al desarrollo"
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos al desarrollo                                                              , Violaciones al derecho de los pueblos al desarrollo en términos de resoluciones judiciales                                                                                    ," Adopción de resoluciones judiciales regresivas en el respeto, protección y garantía del derecho de los pueblos al desarrollo"
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos al desarrollo                                                              , Violaciones al derecho de los pueblos al desarrollo en términos de legislación                                                                                                , Caso específico de no realización del derecho de los pueblos al desarrollo en términos de legislación
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos al desarrollo                                                              , Violaciones al derecho de los pueblos al desarrollo en términos de legislación                                                                                                ," Falta de cumplimiento de la legislación que respete, proteja y garantice el  derecho de los pueblos al desarrollo"
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos al desarrollo                                                              , Violaciones al derecho de los pueblos al desarrollo en términos de legislación                                                                                                ," Adopción de  legislación regresiva en la protección, respeto y garantía del derecho de los pueblos al desarrollo"
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos al desarrollo                                                              , Violaciones al derecho de los pueblos al desarrollo en términos de legislación                                                                                                ," Falta de adopción de legislación que respete, proteja y garantice el derecho de los pueblos al desarrollo"
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos al desarrollo                                                              , Violaciones al derecho de los pueblos al desarrollo en términos de políticas públicas                                                                                         , Caso específico de no realización del derecho de los pueblos al desarrollo en términos de políticas públicas
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos al desarrollo                                                              , Violaciones al derecho de los pueblos al desarrollo en términos de políticas públicas                                                                                         ," Falta de implementación de políticas públicas que respeten, protejan y garanticen el derecho de los pueblos al desarrollo"
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos al desarrollo                                                              , Violaciones al derecho de los pueblos al desarrollo en términos de políticas públicas                                                                                         ," Establecimiento de políticas públicas regresivas en cuanto al respeto, protección y garantía del derecho de los pueblos al desarrollo"
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos al desarrollo                                                              , Violaciones al derecho de los pueblos al desarrollo en términos de políticas públicas                                                                                         ," Falta de establecimiento de políticas públicas que respeten, protejan y garanticen el derecho de los pueblos al desarrollo"
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos al desarrollo                                                              , No adopción de medidas contra la bioprospección hecha sin la participación de las poblaciones locales                                                                         ,
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos a la autodeterminación                                                     , Violaciones al derecho de los pueblos a la autodeterminación en términos de resoluciones judiciales                                                                           , Caso específico de no realización del derecho de los pueblos a la autodeterminación en términos de resoluciones judiciales
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos a la autodeterminación                                                     , Violaciones al derecho de los pueblos a la autodeterminación en términos de resoluciones judiciales                                                                           ," Falta de cumplimiento de resoluciones judiciales que respeten, protejan y garanticen el derecho de los pueblos a la autodeterminación"
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos a la autodeterminación                                                     , Violaciones al derecho de los pueblos a la autodeterminación en términos de resoluciones judiciales                                                                           ," Adopción de resoluciones judiciales regresivas en el respeto, protección y garantía del derecho de los pueblos a la autodeterminación"
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos a la autodeterminación                                                     , Violaciones al derecho de los pueblos a la autodeterminación en términos de resoluciones judiciales                                                                           ," Falta de adopción de resoluciones judiciales que respeten, protejan y garanticen el derecho de los pueblos a la autodeterminación"
 Violaciones a los derechos de los pueblos                                 , Violaciones al derecho de los pueblos a la autodeterminación                                                     , Violaciones al derecho de los pueblos a la autodeterminación en términos de legislación                                                                                       , Caso específico de no realización del derecho de los pueblos a la autodeterminación en términos de legislación
